DatContrato;Ano;Mes;Contrato;CPF;NomCliente;VlrLiberado;VlrTAC;VlrFinanciado;VlrIOC;Seguro;CodProduto;Produto;TipoProduto;Loja;RazaoSocial;CNPJ_Loja;Filial;NomeFantasia;CNPJ_Filial;TaxaOperacao;Tabela;Plano;VlrParcela;PriVencimento
17/02/20;2020;2;cont8564;99911130763;Nome Cliente 8564;1840,88;0;1894,03;53,15;0;9909;Prod Nome;Tipo 8590;1119;Nome Loja;1,99333E+13;123;Loja ABC 8564;1,99333E+13;0,0640771;240;18;181,5;20/03/20
17/02/20;2020;2;cont8565;99911130764;Nome Cliente 8565;479,05;0;486,39;7,34;0;9909;Prod Nome;Tipo 8591;1119;Nome Loja;1,99333E+13;123;Loja ABC 8565;1,99333E+13;0,0568606;240;6;102;10/04/20
17/02/20;2020;2;cont8566;99911130765;Nome Cliente 8566;797,06;0;817;19,94;0;9909;Prod Nome;Tipo 8592;1119;Nome Loja;1,99333E+13;123;Loja ABC 8566;1,99333E+13;0,0647446;240;12;105;15/04/20
17/02/20;2020;2;cont8567;99911130766;Nome Cliente 8567;264,98;0;267,34;2,36;0;9909;Prod Nome;Tipo 8593;1119;Nome Loja;1,99333E+13;123;Loja ABC 8567;1,99333E+13;0,0539663;240;3;98,9;15/03/20
17/02/20;2020;2;cont8568;99911130767;Nome Cliente 8568;1064,47;0;1088,32;23,85;0;9909;Prod Nome;Tipo 8594;1119;Nome Loja;1,99333E+13;123;Loja ABC 8568;1,99333E+13;0,0558863;240;12;126,9;15/03/20
17/02/20;2020;2;cont8569;99911130768;Nome Cliente 8569;238,01;0;240,12;2,11;0;9909;Prod Nome;Tipo 8595;1119;Nome Loja;1,99333E+13;123;Loja ABC 8569;1,99333E+13;0,0549912;240;3;89;15/03/20
17/02/20;2020;2;cont8570;99911130769;Nome Cliente 8570;1635,54;0;1677,59;42,05;0;9909;Prod Nome;Tipo 8596;1119;Nome Loja;1,99333E+13;123;Loja ABC 8570;1,99333E+13;0,0653875;240;12;219,9;25/04/20
17/02/20;2020;2;cont8571;99911130770;Nome Cliente 8571;773,21;0;788,04;14,83;0;9909;Prod Nome;Tipo 8597;1119;Nome Loja;1,99333E+13;123;Loja ABC 8571;1,99333E+13;0,0559014;240;10;105;15/03/20
17/02/20;2020;2;cont8572;99911130771;Nome Cliente 8572;3178,91;0;3269,26;90,35;0;9909;Prod Nome;Tipo 8598;1119;Nome Loja;1,99333E+13;123;Loja ABC 8572;1,99333E+13;0,0635383;240;18;307;10/03/20
17/02/20;2020;2;cont8573;99911130772;Nome Cliente 8573;575,26;0;588,99;13,73;0;9909;Prod Nome;Tipo 8599;1119;Nome Loja;1,99333E+13;123;Loja ABC 8573;1,99333E+13;0,0692654;240;13;69,5;10/03/20
17/02/20;2020;2;cont8574;99911130773;Nome Cliente 8574;442,47;0;446,41;3,94;0;9909;Prod Nome;Tipo 8600;1119;Nome Loja;1,99333E+13;123;Loja ABC 8574;1,99333E+13;0,0599794;240;3;167;15/03/20
17/02/20;2020;2;cont8575;99911130774;Nome Cliente 8575;936,09;0;954;17,91;0;9909;Prod Nome;Tipo 8601;1119;Nome Loja;1,99333E+13;123;Loja ABC 8575;1,99333E+13;0,0539031;240;10;125,9;15/03/20
17/02/20;2020;2;cont8576;99911130775;Nome Cliente 8576;1383,81;0;1418,99;35,18;0;9909;Prod Nome;Tipo 8602;1119;Nome Loja;1,99333E+13;123;Loja ABC 8576;1,99333E+13;0,0674886;240;12;186,59;20/04/20
17/02/20;2020;2;cont8577;99911130776;Nome Cliente 8577;448,82;0;454,07;5,25;0;9909;Prod Nome;Tipo 8603;1119;Nome Loja;1,99333E+13;123;Loja ABC 8577;1,99333E+13;0,0599503;240;5;107,78;15/03/20
17/02/20;2020;2;cont8578;99911130777;Nome Cliente 8578;2059,62;0;2106,33;46,71;0;9909;Prod Nome;Tipo 8604;1119;Nome Loja;1,99333E+13;123;Loja ABC 8578;1,99333E+13;0,0648789;240;12;258;15/03/20
17/02/20;2020;2;cont8579;99911130778;Nome Cliente 8579;1804,42;0;1843,17;38,75;0;9909;Prod Nome;Tipo 8605;1119;Nome Loja;1,99333E+13;123;Loja ABC 8579;1,99333E+13;0,0401985;240;12;194,71;10/03/20
17/02/20;2020;2;cont8580;99911130779;Nome Cliente 8580;574,94;0;590,57;15,63;0;9909;Prod Nome;Tipo 8606;1119;Nome Loja;1,99333E+13;123;Loja ABC 8580;1,99333E+13;0,0638673;240;16;60;15/03/20
17/02/20;2020;2;cont8581;99911130780;Nome Cliente 8581;535,24;0;540,73;5,49;0;9909;Prod Nome;Tipo 8607;1119;Nome Loja;1,99333E+13;123;Loja ABC 8581;1,99333E+13;0,0539672;240;4;153,9;15/03/20
17/02/20;2020;2;cont8582;99911130781;Nome Cliente 8582;855,04;0;871,4;16,36;0;9909;Prod Nome;Tipo 8608;1119;Nome Loja;1,99333E+13;123;Loja ABC 8582;1,99333E+13;0,0539045;240;10;115;15/03/20
17/02/20;2020;2;cont8583;99911130782;Nome Cliente 8583;408,92;0;413,71;4,79;0;9909;Prod Nome;Tipo 8609;1119;Nome Loja;1,99333E+13;123;Loja ABC 8583;1,99333E+13;0,0649519;240;5;99,54;15/03/20
17/02/20;2020;2;cont8584;99911130783;Nome Cliente 8584;136,06;0;137,43;1,37;0;9909;Prod Nome;Tipo 8610;1119;Nome Loja;1,99333E+13;123;Loja ABC 8584;1,99333E+13;0,0548007;240;4;39;13/03/20
17/02/20;2020;2;cont8585;99911130784;Nome Cliente 8585;272,49;0;294,38;2,84;19,05;9909;Prod Nome;Tipo 8611;1119;Nome Loja;1,99333E+13;123;Loja ABC 8585;1,99333E+13;0,0611753;240;3;112;25/03/20
17/02/20;2020;2;cont8586;99911130785;Nome Cliente 8586;730,93;0;748,3;17,37;0;9909;Prod Nome;Tipo 8612;1119;Nome Loja;1,99333E+13;123;Loja ABC 8586;1,99333E+13;0,0658306;240;12;94,1;29/03/20
17/02/20;2020;2;cont8587;99911130786;Nome Cliente 8587;554,82;0;567,41;12,59;0;9909;Prod Nome;Tipo 8613;1119;Nome Loja;1,99333E+13;123;Loja ABC 8587;1,99333E+13;0,0648765;240;12;69,5;15/03/20
17/02/20;2020;2;cont8588;99911130787;Nome Cliente 8588;639,11;0;647,48;8,37;0;9909;Prod Nome;Tipo 8614;1119;Nome Loja;1,99333E+13;123;Loja ABC 8588;1,99333E+13;0,0559441;240;6;130;15/03/20
17/02/20;2020;2;cont8589;99911130788;Nome Cliente 8589;471;0;481,68;10,68;0;9909;Prod Nome;Tipo 8615;1119;Nome Loja;1,99333E+13;123;Loja ABC 8589;1,99333E+13;0,0648789;240;12;59;15/03/20
17/02/20;2020;2;cont8590;99911130789;Nome Cliente 8590;2195,33;0;2245,12;49,79;0;9909;Prod Nome;Tipo 8616;1119;Nome Loja;1,99333E+13;123;Loja ABC 8590;1,99333E+13;0,0648788;240;12;275;15/03/20
17/02/20;2020;2;cont8591;99911130790;Nome Cliente 8591;1543,87;0;1578,92;35,05;0;9909;Prod Nome;Tipo 8617;1119;Nome Loja;1,99333E+13;123;Loja ABC 8591;1,99333E+13;0,0391719;240;12;169,9;25/03/20
17/02/20;2020;2;cont8592;99911130791;Nome Cliente 8592;374,62;0;379,58;4,96;0;9909;Prod Nome;Tipo 8618;1119;Nome Loja;1,99333E+13;123;Loja ABC 8592;1,99333E+13;0,0629118;240;6;77,9;16/03/20
17/02/20;2020;2;cont8593;99911130792;Nome Cliente 8593;959,39;0;972,01;12,62;0;9909;Prod Nome;Tipo 8619;1119;Nome Loja;1,99333E+13;123;Loja ABC 8593;1,99333E+13;0,0629398;240;6;199,5;15/03/20
17/02/20;2020;2;cont8594;99911130793;Nome Cliente 8594;1687,36;0;1719,18;31,82;0;9909;Prod Nome;Tipo 8620;1119;Nome Loja;1,99333E+13;123;Loja ABC 8594;1,99333E+13;0,0679462;240;8;299,9;15/04/20
17/02/20;2020;2;cont8595;99911130794;Nome Cliente 8595;492,56;0;498,32;5,76;0;9909;Prod Nome;Tipo 8621;1119;Nome Loja;1,99333E+13;123;Loja ABC 8595;1,99333E+13;0,0649598;240;5;119,9;15/03/20
17/02/20;2020;2;cont8596;99911130795;Nome Cliente 8596;161,59;0;163,77;2,18;0;9909;Prod Nome;Tipo 8622;1119;Nome Loja;1,99333E+13;123;Loja ABC 8596;1,99333E+13;0,0550644;240;6;33;20/03/20
17/02/20;2020;2;cont8597;99911130796;Nome Cliente 8597;1098,86;0;1123,49;24,63;0;9909;Prod Nome;Tipo 8623;1119;Nome Loja;1,99333E+13;123;Loja ABC 8597;1,99333E+13;0,0558851;240;12;131;15/03/20
18/02/20;2020;2;cont8598;99911130797;Nome Cliente 8598;362,07;0;396,14;8,76;25,31;9909;Prod Nome;Tipo 8624;1119;Nome Loja;1,99333E+13;123;Loja ABC 8598;1,99333E+13;0,0628827;240;12;48;15/03/20
17/02/20;2020;2;cont8599;99911130798;Nome Cliente 8599;1099,05;0;1123,14;24,09;0;9909;Prod Nome;Tipo 8625;1119;Nome Loja;1,99333E+13;123;Loja ABC 8599;1,99333E+13;0,039794;240;12;119,53;15/03/20
17/02/20;2020;2;cont8600;99911130799;Nome Cliente 8600;657,3;0;665;7,7;0;9909;Prod Nome;Tipo 8626;1119;Nome Loja;1,99333E+13;123;Loja ABC 8600;1,99333E+13;0,0649491;240;5;160;15/03/20
17/02/20;2020;2;cont8601;99911130800;Nome Cliente 8601;201,01;0;204,9;3,89;0;9909;Prod Nome;Tipo 8627;1119;Nome Loja;1,99333E+13;123;Loja ABC 8601;1,99333E+13;0,0649059;240;10;28,49;15/03/20
17/02/20;2020;2;cont8602;99911130801;Nome Cliente 8602;286,15;0;288,7;2,55;0;9909;Prod Nome;Tipo 8628;1119;Nome Loja;1,99333E+13;123;Loja ABC 8602;1,99333E+13;0,0599725;240;3;108;15/03/20
17/02/20;2020;2;cont8603;99911130802;Nome Cliente 8603;1052,78;0;1078,77;25,99;0;9909;Prod Nome;Tipo 8629;1119;Nome Loja;1,99333E+13;123;Loja ABC 8603;1,99333E+13;0,0667271;240;12;139;10/04/20
17/02/20;2020;2;cont8604;99911130803;Nome Cliente 8604;866,23;0;885,9;19,67;0;9909;Prod Nome;Tipo 8630;1119;Nome Loja;1,99333E+13;123;Loja ABC 8604;1,99333E+13;0,0542892;240;10;125;25/04/20
17/02/20;2020;2;cont8605;99911130804;Nome Cliente 8605;1189,85;0;1214,54;24,69;0;9909;Prod Nome;Tipo 8631;1119;Nome Loja;1,99333E+13;123;Loja ABC 8605;1,99333E+13;0,0548952;240;11;150;15/03/20
17/02/20;2020;2;cont8606;99911130805;Nome Cliente 8606;468,34;0;474,5;6,16;0;9909;Prod Nome;Tipo 8632;1119;Nome Loja;1,99333E+13;123;Loja ABC 8606;1,99333E+13;0,0649454;240;6;98;15/03/20
17/02/20;2020;2;cont8607;99911130806;Nome Cliente 8607;1369,39;0;1408,65;39,26;0;9909;Prod Nome;Tipo 8633;1119;Nome Loja;1,99333E+13;123;Loja ABC 8607;1,99333E+13;0,0638654;240;18;133,9;15/03/20
17/02/20;2020;2;cont8608;99911130807;Nome Cliente 8608;1124,17;0;1145,23;21,06;0;9909;Prod Nome;Tipo 8634;1119;Nome Loja;1,99333E+13;123;Loja ABC 8608;1,99333E+13;0,055747;240;10;151;10/03/20
17/02/20;2020;2;cont8609;99911130808;Nome Cliente 8609;1930,97;0;1977,22;46,25;0;9909;Prod Nome;Tipo 8635;1119;Nome Loja;1,99333E+13;123;Loja ABC 8609;1,99333E+13;0,0380909;240;12;217;10/04/20
17/02/20;2020;2;cont8610;99911130809;Nome Cliente 8610;1080,15;0;1106,95;26,8;0;9909;Prod Nome;Tipo 8636;1119;Nome Loja;1,99333E+13;123;Loja ABC 8610;1,99333E+13;0,0565111;240;12;136;15/04/20
17/02/20;2020;2;cont8611;99911130810;Nome Cliente 8611;707,52;0;726,52;19;0;9909;Prod Nome;Tipo 8637;1119;Nome Loja;1,99333E+13;123;Loja ABC 8611;1,99333E+13;0,0690135;240;12;99,5;10/05/20
17/02/20;2020;2;cont8612;99911130811;Nome Cliente 8612;311,9;0;315,55;3,65;0;9909;Prod Nome;Tipo 8638;1119;Nome Loja;1,99333E+13;123;Loja ABC 8612;1,99333E+13;0,0599488;240;5;74,9;15/03/20
17/02/20;2020;2;cont8613;99911130812;Nome Cliente 8613;533,84;0;540,82;6,98;0;9909;Prod Nome;Tipo 8639;1119;Nome Loja;1,99333E+13;123;Loja ABC 8613;1,99333E+13;0,0539479;240;6;107,9;15/03/20
17/02/20;2020;2;cont8614;99911130813;Nome Cliente 8614;1228,64;0;1248,29;19,65;0;9909;Prod Nome;Tipo 8640;1119;Nome Loja;1,99333E+13;123;Loja ABC 8614;1,99333E+13;0,0498236;240;8;193;15/03/20
17/02/20;2020;2;cont8615;99911130814;Nome Cliente 8615;369,01;0;376,16;7,15;0;9909;Prod Nome;Tipo 8641;1119;Nome Loja;1,99333E+13;123;Loja ABC 8615;1,99333E+13;0,0648954;240;10;52,3;15/03/20
17/02/20;2020;2;cont8616;99911130815;Nome Cliente 8616;185,73;0;200,48;1,77;12,98;9909;Prod Nome;Tipo 8642;1119;Nome Loja;1,99333E+13;123;Loja ABC 8616;1,99333E+13;0,0599889;240;3;75;15/03/20
17/02/20;2020;2;cont8617;99911130816;Nome Cliente 8617;1462,84;0;1565,42;33,58;69;9909;Prod Nome;Tipo 8643;1119;Nome Loja;1,99333E+13;123;Loja ABC 8617;1,99333E+13;0,0397944;240;12;166,6;15/03/20
17/02/20;2020;2;cont8618;99911130817;Nome Cliente 8618;2104,86;0;2149,07;44,21;0;9909;Prod Nome;Tipo 8644;1119;Nome Loja;1,99333E+13;123;Loja ABC 8618;1,99333E+13;0,0648882;240;11;279,34;15/03/20
17/02/20;2020;2;cont8619;99911130818;Nome Cliente 8619;1150,49;0;1166,55;16,06;0;9909;Prod Nome;Tipo 8645;1119;Nome Loja;1,99333E+13;123;Loja ABC 8619;1,99333E+13;0,0562435;240;6;237,9;25/03/20
17/02/20;2020;2;cont8620;99911130819;Nome Cliente 8620;1492,82;0;1526,68;33,86;0;9909;Prod Nome;Tipo 8646;1119;Nome Loja;1,99333E+13;123;Loja ABC 8620;1,99333E+13;0,064879;240;12;187;15/03/20
17/02/20;2020;2;cont8621;99911130820;Nome Cliente 8621;881,07;0;895,34;14,27;0;9909;Prod Nome;Tipo 8647;1119;Nome Loja;1,99333E+13;123;Loja ABC 8621;1,99333E+13;0,0649163;240;8;147;15/03/20
17/02/20;2020;2;cont8622;99911130821;Nome Cliente 8622;808,82;0;826,76;17,94;0;9909;Prod Nome;Tipo 8648;1119;Nome Loja;1,99333E+13;123;Loja ABC 8622;1,99333E+13;0,0625009;240;12;99;10/03/20
17/02/20;2020;2;cont8623;99911130822;Nome Cliente 8623;205,37;0;207,85;2,48;0;9909;Prod Nome;Tipo 8649;1119;Nome Loja;1,99333E+13;123;Loja ABC 8623;1,99333E+13;0,0550482;240;5;49;20/03/20
17/02/20;2020;2;cont8624;99911130823;Nome Cliente 8624;118,99;0;119,92;0,93;0;9909;Prod Nome;Tipo 8650;1119;Nome Loja;1,99333E+13;123;Loja ABC 8624;1,99333E+13;0,0582672;240;2;65,46;18/03/20
17/02/20;2020;2;cont8625;99911130824;Nome Cliente 8625;1098,86;0;1123,49;24,63;0;9909;Prod Nome;Tipo 8651;1119;Nome Loja;1,99333E+13;123;Loja ABC 8625;1,99333E+13;0,0558851;240;12;131;15/03/20
17/02/20;2020;2;cont8626;99911130825;Nome Cliente 8626;557,61;0;565,59;7,98;0;9909;Prod Nome;Tipo 8652;1119;Nome Loja;1,99333E+13;123;Loja ABC 8626;1,99333E+13;0,0626543;240;5;142;15/04/20
17/02/20;2020;2;cont8627;99911130826;Nome Cliente 8627;1267,4;0;1295,76;28,36;0;9909;Prod Nome;Tipo 8653;1119;Nome Loja;1,99333E+13;123;Loja ABC 8627;1,99333E+13;0,0548851;240;12;150,25;15/03/20
17/02/20;2020;2;cont8628;99911130827;Nome Cliente 8628;1013,84;0;1036,83;22,99;0;9909;Prod Nome;Tipo 8654;1119;Nome Loja;1,99333E+13;123;Loja ABC 8628;1,99333E+13;0,0648801;240;12;127;15/03/20
17/02/20;2020;2;cont8629;99911130828;Nome Cliente 8629;1454,38;0;1486,72;32,34;0;9909;Prod Nome;Tipo 8655;1119;Nome Loja;1,99333E+13;123;Loja ABC 8629;1,99333E+13;0,0644264;240;12;179,9;10/03/20
17/02/20;2020;2;cont8630;99911130829;Nome Cliente 8630;998,98;0;1018,14;19,16;0;9909;Prod Nome;Tipo 8656;1119;Nome Loja;1,99333E+13;123;Loja ABC 8630;1,99333E+13;0,055903;240;10;135,66;15/03/20
17/02/20;2020;2;cont8631;99911130830;Nome Cliente 8631;1514,09;0;1550,75;36,66;0;9909;Prod Nome;Tipo 8657;1119;Nome Loja;1,99333E+13;123;Loja ABC 8631;1,99333E+13;0,0662802;240;12;197,4;04/04/20
17/02/20;2020;2;cont8632;99911130831;Nome Cliente 8632;515,3;0;527,69;12,39;0;9909;Prod Nome;Tipo 8658;1119;Nome Loja;1,99333E+13;123;Loja ABC 8632;1,99333E+13;0,0661482;240;12;66,9;02/04/20
17/02/20;2020;2;cont8633;99911130832;Nome Cliente 8633;1349,39;0;1382,87;33,48;0;9909;Prod Nome;Tipo 8659;1119;Nome Loja;1,99333E+13;123;Loja ABC 8633;1,99333E+13;0,0565174;240;12;169,9;15/04/20
17/02/20;2020;2;cont8634;99911130833;Nome Cliente 8634;1173,97;0;1202,95;28,98;0;9909;Prod Nome;Tipo 8660;1119;Nome Loja;1,99333E+13;123;Loja ABC 8634;1,99333E+13;0,0667235;240;12;155;10/04/20
17/02/20;2020;2;cont8635;99911130834;Nome Cliente 8635;1814,92;0;1856,77;41,85;0;9909;Prod Nome;Tipo 8661;1119;Nome Loja;1,99333E+13;123;Loja ABC 8635;1,99333E+13;0,0651618;240;12;229,27;20/03/20
17/02/20;2020;2;cont8636;99911130835;Nome Cliente 8636;1454,38;0;1486,72;32,34;0;9909;Prod Nome;Tipo 8662;1119;Nome Loja;1,99333E+13;123;Loja ABC 8636;1,99333E+13;0,0644264;240;12;179,9;10/03/20
17/02/20;2020;2;cont8637;99911130836;Nome Cliente 8637;710,49;0;726,6;16,11;0;9909;Prod Nome;Tipo 8663;1119;Nome Loja;1,99333E+13;123;Loja ABC 8637;1,99333E+13;0,0648794;240;12;89;15/03/20
17/02/20;2020;2;cont8638;99911130837;Nome Cliente 8638;547,33;0;553,49;6,16;0;9909;Prod Nome;Tipo 8664;1119;Nome Loja;1,99333E+13;123;Loja ABC 8638;1,99333E+13;0,059366;240;5;129,9;10/03/20
17/02/20;2020;2;cont8639;99911130838;Nome Cliente 8639;1950,49;0;1993,33;42,84;0;9909;Prod Nome;Tipo 8665;1119;Nome Loja;1,99333E+13;123;Loja ABC 8639;1,99333E+13;0,0557577;240;12;230;10/03/20
17/02/20;2020;2;cont8640;99911130839;Nome Cliente 8640;2067,6;0;2114,49;46,89;0;9909;Prod Nome;Tipo 8666;1119;Nome Loja;1,99333E+13;123;Loja ABC 8640;1,99333E+13;0,0648792;240;12;259;15/03/20
17/02/20;2020;2;cont8641;99911130840;Nome Cliente 8641;1595,8;0;1631,99;36,19;0;9909;Prod Nome;Tipo 8667;1119;Nome Loja;1,99333E+13;123;Loja ABC 8641;1,99333E+13;0,0648797;240;12;199,9;15/03/20
17/02/20;2020;2;cont8642;99911130841;Nome Cliente 8642;814,57;0;824,35;9,78;0;9909;Prod Nome;Tipo 8668;1119;Nome Loja;1,99333E+13;123;Loja ABC 8642;1,99333E+13;0,0392666;240;5;186;20/03/20
17/02/20;2020;2;cont8643;99911130842;Nome Cliente 8643;243,29;0;245,55;2,26;0;9909;Prod Nome;Tipo 8669;1119;Nome Loja;1,99333E+13;123;Loja ABC 8643;1,99333E+13;0,0605138;240;3;92,55;20/03/20
17/02/20;2020;2;cont8644;99911130843;Nome Cliente 8644;1047,91;0;1060,62;12,71;0;9909;Prod Nome;Tipo 8670;1119;Nome Loja;1,99333E+13;123;Loja ABC 8644;1,99333E+13;0,0655199;240;5;257,25;20/03/20
17/02/20;2020;2;cont8645;99911130844;Nome Cliente 8645;933,04;0;951,07;18,03;0;9909;Prod Nome;Tipo 8671;1119;Nome Loja;1,99333E+13;123;Loja ABC 8645;1,99333E+13;0,0628981;240;10;131;15/03/20
17/02/20;2020;2;cont8646;99911130845;Nome Cliente 8646;2002,77;0;2048,95;46,18;0;9909;Prod Nome;Tipo 8672;1119;Nome Loja;1,99333E+13;123;Loja ABC 8646;1,99333E+13;0,0651649;240;12;253;20/03/20
17/02/20;2020;2;cont8647;99911130846;Nome Cliente 8647;1130,15;0;1151,78;21,63;0;9909;Prod Nome;Tipo 8673;1119;Nome Loja;1,99333E+13;123;Loja ABC 8647;1,99333E+13;0,0539015;240;10;152;15/03/20
17/02/20;2020;2;cont8648;99911130847;Nome Cliente 8648;189;0;190,95;1,95;0;9909;Prod Nome;Tipo 8674;1119;Nome Loja;1,99333E+13;123;Loja ABC 8648;1,99333E+13;0,0629558;240;4;55,48;15/03/20
17/02/20;2020;2;cont8649;99911130848;Nome Cliente 8649;1136,05;0;1150,64;14,59;0;9909;Prod Nome;Tipo 8675;1119;Nome Loja;1,99333E+13;123;Loja ABC 8649;1,99333E+13;0,0489593;240;4;339,9;15/04/20
17/02/20;2020;2;cont8650;99911130849;Nome Cliente 8650;419,09;0;427,38;8,29;0;9909;Prod Nome;Tipo 8676;1119;Nome Loja;1,99333E+13;123;Loja ABC 8650;1,99333E+13;0,0652136;240;10;59,9;20/03/20
17/02/20;2020;2;cont8651;99911130850;Nome Cliente 8651;1533,16;0;1638,06;35,9;69;9909;Prod Nome;Tipo 8677;1119;Nome Loja;1,99333E+13;123;Loja ABC 8651;1,99333E+13;0,0558857;240;12;191;15/03/20
17/02/20;2020;2;cont8652;99911130851;Nome Cliente 8652;728,8;0;738,4;9,6;0;9909;Prod Nome;Tipo 8678;1119;Nome Loja;1,99333E+13;123;Loja ABC 8652;1,99333E+13;0,0649368;240;6;152,5;15/03/20
17/02/20;2020;2;cont8653;99911130852;Nome Cliente 8653;1256,06;0;1272,04;15,98;0;9909;Prod Nome;Tipo 8679;1119;Nome Loja;1,99333E+13;123;Loja ABC 8653;1,99333E+13;0,062266;240;6;258;10/03/20
17/02/20;2020;2;cont8654;99911130853;Nome Cliente 8654;2127,49;0;2182,31;54,82;0;9909;Prod Nome;Tipo 8680;1119;Nome Loja;1,99333E+13;123;Loja ABC 8654;1,99333E+13;0,0678655;240;12;289,9;25/04/20
18/02/20;2020;2;cont8655;99911130854;Nome Cliente 8655;161,61;0;163,37;1,76;0;9909;Prod Nome;Tipo 8681;1119;Nome Loja;1,99333E+13;123;Loja ABC 8655;1,99333E+13;0,056208;240;3;63;10/04/20
18/02/20;2020;2;cont8656;99911130855;Nome Cliente 8656;1205,71;0;1233,54;27,83;0;9909;Prod Nome;Tipo 8682;1119;Nome Loja;1,99333E+13;123;Loja ABC 8656;1,99333E+13;0,0550041;240;12;145;26/03/20
18/02/20;2020;2;cont8657;99911130856;Nome Cliente 8657;475,36;0;484,13;8,77;0;9909;Prod Nome;Tipo 8683;1119;Nome Loja;1,99333E+13;123;Loja ABC 8657;1,99333E+13;0,0726474;240;6;112,9;17/05/20
18/02/20;2020;2;cont8658;99911130857;Nome Cliente 8658;575,63;0;581,46;5,83;0;9909;Prod Nome;Tipo 8684;1119;Nome Loja;1,99333E+13;123;Loja ABC 8658;1,99333E+13;0,0708731;240;2;338,09;17/04/20
18/02/20;2020;2;cont8659;99911130858;Nome Cliente 8659;1554,59;0;1657,68;34,09;69;9909;Prod Nome;Tipo 8685;1119;Nome Loja;1,99333E+13;123;Loja ABC 8659;1,99333E+13;0,0663962;240;10;239;05/04/20
18/02/20;2020;2;cont8660;99911130859;Nome Cliente 8660;232,29;0;235,06;2,77;0;9909;Prod Nome;Tipo 8686;1119;Nome Loja;1,99333E+13;123;Loja ABC 8660;1,99333E+13;0,0601159;240;5;56;20/03/20
18/02/20;2020;2;cont8661;99911130860;Nome Cliente 8661;685,68;0;695,06;9,38;0;9909;Prod Nome;Tipo 8687;1119;Nome Loja;1,99333E+13;123;Loja ABC 8661;1,99333E+13;0,0655648;240;6;145;23/03/20
18/02/20;2020;2;cont8662;99911130861;Nome Cliente 8662;1372,06;0;1386,17;14,11;0;9909;Prod Nome;Tipo 8688;1119;Nome Loja;1,99333E+13;123;Loja ABC 8662;1,99333E+13;0,0599598;240;4;400;17/03/20
18/02/20;2020;2;cont8663;99911130862;Nome Cliente 8663;1574,56;0;1617,37;42,81;0;9909;Prod Nome;Tipo 8689;1119;Nome Loja;1,99333E+13;123;Loja ABC 8663;1,99333E+13;0,0638677;240;16;164,32;17/03/20
18/02/20;2020;2;cont8664;99911130863;Nome Cliente 8664;1386,59;0;1417,79;31,2;0;9909;Prod Nome;Tipo 8690;1119;Nome Loja;1,99333E+13;123;Loja ABC 8664;1,99333E+13;0,0646422;240;12;172,6;15/03/20
18/02/20;2020;2;cont8665;99911130864;Nome Cliente 8665;1008,95;0;1028,49;19,54;0;9909;Prod Nome;Tipo 8691;1119;Nome Loja;1,99333E+13;123;Loja ABC 8665;1,99333E+13;0,0648987;240;10;143;17/03/20
18/02/20;2020;2;cont8666;99911130865;Nome Cliente 8666;1085,54;0;1112,94;27,4;0;9909;Prod Nome;Tipo 8692;1119;Nome Loja;1,99333E+13;123;Loja ABC 8666;1,99333E+13;0,0566486;240;12;138,18;23/04/20
18/02/20;2020;2;cont8667;99911130866;Nome Cliente 8667;2247,56;0;2303,4;55,84;0;9909;Prod Nome;Tipo 8693;1119;Nome Loja;1,99333E+13;123;Loja ABC 8667;1,99333E+13;0,0668804;240;12;298;14/04/20
18/02/20;2020;2;cont8668;99911130867;Nome Cliente 8668;427,61;0;431,93;4,32;0;9909;Prod Nome;Tipo 8694;1119;Nome Loja;1,99333E+13;123;Loja ABC 8668;1,99333E+13;0,0596099;240;4;123,93;15/03/20
18/02/20;2020;2;cont8669;99911130868;Nome Cliente 8669;371,15;0;377,93;6,78;0;9909;Prod Nome;Tipo 8695;1119;Nome Loja;1,99333E+13;123;Loja ABC 8669;1,99333E+13;0,0672162;240;8;65;10/04/20
18/02/20;2020;2;cont8670;99911130869;Nome Cliente 8670;240,73;0;244,62;3,89;0;9909;Prod Nome;Tipo 8696;1119;Nome Loja;1,99333E+13;123;Loja ABC 8670;1,99333E+13;0,0629259;240;8;39,85;17/03/20
18/02/20;2020;2;cont8671;99911130870;Nome Cliente 8671;687,81;0;705,63;17,82;0;9909;Prod Nome;Tipo 8697;1119;Nome Loja;1,99333E+13;123;Loja ABC 8671;1,99333E+13;0,0568542;240;12;89;02/05/20
18/02/20;2020;2;cont8672;99911130871;Nome Cliente 8672;2227,26;0;2277,77;50,51;0;9909;Prod Nome;Tipo 8698;1119;Nome Loja;1,99333E+13;123;Loja ABC 8672;1,99333E+13;0,0648793;240;12;279;17/03/20
18/02/20;2020;2;cont8673;99911130872;Nome Cliente 8673;692,03;0;707,54;15,51;0;9909;Prod Nome;Tipo 8699;1119;Nome Loja;1,99333E+13;123;Loja ABC 8673;1,99333E+13;0,0558854;240;12;82,5;17/03/20
18/02/20;2020;2;cont8674;99911130873;Nome Cliente 8674;2173,39;0;2208,34;34,95;0;9909;Prod Nome;Tipo 8700;1119;Nome Loja;1,99333E+13;123;Loja ABC 8674;1,99333E+13;0,055919;240;8;349,9;17/03/20
